t,x,y,yaw
50.258,-1.6797,1.7922,-1.6514
50.279,-1.6799,1.7922,-1.6489
50.300,-1.6800,1.7923,-1.6464
50.321,-1.6801,1.7923,-1.6439
50.342,-1.6802,1.7923,-1.6416
50.363,-1.6802,1.7923,-1.6416
50.384,-1.6802,1.7923,-1.6416
50.405,-1.6802,1.7923,-1.6416
50.426,-1.6802,1.7923,-1.6416
50.447,-1.6802,1.7923,-1.6416
50.468,-1.6802,1.7923,-1.6416
50.489,-1.6802,1.7923,-1.6416
50.510,-1.6802,1.7923,-1.6416
50.531,-1.6802,1.7923,-1.6416
50.552,-1.6802,1.7923,-1.6416
50.573,-1.6802,1.7923,-1.6416
50.594,-1.6802,1.7923,-1.6416
50.615,-1.6802,1.7923,-1.6416
50.636,-1.6802,1.7923,-1.6416
50.657,-1.6802,1.7923,-1.6416
50.678,-1.6803,1.7905,-1.6424
50.699,-1.6804,1.7884,-1.6434
50.720,-1.6805,1.7863,-1.6444
50.741,-1.6806,1.7843,-1.6455
50.762,-1.6807,1.7822,-1.6465
50.783,-1.6808,1.7801,-1.6475
50.804,-1.6810,1.7779,-1.6484
50.825,-1.6812,1.7738,-1.6486
50.846,-1.6815,1.7697,-1.6488
50.867,-1.6818,1.7655,-1.6490
50.888,-1.6820,1.7613,-1.6490
50.909,-1.6823,1.7571,-1.6490
50.930,-1.6826,1.7528,-1.6490
50.951,-1.6829,1.7486,-1.6491
50.972,-1.6832,1.7444,-1.6491
50.993,-1.6835,1.7401,-1.6491
51.014,-1.6839,1.7350,-1.6488
51.035,-1.6843,1.7288,-1.6482
51.056,-1.6848,1.7225,-1.6475
51.077,-1.6853,1.7162,-1.6468
51.098,-1.6857,1.7099,-1.6461
51.119,-1.6863,1.7028,-1.6454
51.140,-1.6868,1.6957,-1.6448
51.161,-1.6873,1.6885,-1.6441
51.182,-1.6878,1.6814,-1.6435
51.203,-1.6884,1.6742,-1.6429
51.224,-1.6889,1.6671,-1.6423
51.245,-1.6895,1.6591,-1.6415
51.266,-1.6901,1.6509,-1.6408
51.287,-1.6907,1.6427,-1.6401
51.308,-1.6913,1.6345,-1.6394
51.329,-1.6919,1.6262,-1.6388
51.350,-1.6925,1.6178,-1.6382
51.371,-1.6931,1.6094,-1.6377
51.392,-1.6937,1.6011,-1.6372
51.413,-1.6942,1.5927,-1.6366
51.434,-1.6948,1.5843,-1.6361
51.455,-1.6954,1.5760,-1.6356
51.476,-1.6959,1.5676,-1.6351
51.497,-1.6965,1.5594,-1.6346
51.518,-1.6970,1.5511,-1.6341
51.539,-1.6976,1.5429,-1.6337
51.560,-1.6981,1.5347,-1.6332
51.581,-1.6986,1.5265,-1.6327
51.602,-1.6992,1.5184,-1.6323
51.623,-1.6997,1.5102,-1.6318
51.644,-1.7002,1.5018,-1.6314
51.665,-1.7007,1.4934,-1.6309
51.686,-1.7013,1.4850,-1.6305
51.707,-1.7018,1.4767,-1.6301
51.728,-1.7023,1.4683,-1.6297
51.749,-1.7028,1.4599,-1.6292
51.770,-1.7033,1.4515,-1.6288
51.791,-1.7038,1.4433,-1.6284
51.812,-1.7043,1.4352,-1.6280
51.833,-1.7048,1.4272,-1.6277
51.854,-1.7053,1.4192,-1.6273
51.875,-1.7057,1.4112,-1.6269
51.896,-1.7062,1.4028,-1.6266
51.917,-1.7067,1.3944,-1.6262
51.938,-1.7072,1.3860,-1.6259
51.959,-1.7076,1.3778,-1.6256
51.980,-1.7081,1.3697,-1.6253
52.001,-1.7086,1.3615,-1.6250
52.022,-1.7090,1.3534,-1.6247
52.043,-1.7095,1.3453,-1.6244
52.064,-1.7099,1.3370,-1.6239
52.085,-1.7104,1.3287,-1.6235
52.106,-1.7108,1.3204,-1.6231
52.127,-1.7113,1.3122,-1.6227
52.148,-1.7117,1.3038,-1.6223
52.169,-1.7122,1.2954,-1.6219
52.190,-1.7126,1.2870,-1.6215
52.211,-1.7131,1.2787,-1.6211
52.232,-1.7135,1.2703,-1.6208
52.253,-1.7139,1.2622,-1.6204
52.274,-1.7143,1.2541,-1.6201
52.295,-1.7148,1.2461,-1.6197
52.316,-1.7152,1.2380,-1.6194
52.337,-1.7156,1.2300,-1.6191
52.358,-1.7160,1.2220,-1.6187
52.379,-1.7164,1.2141,-1.6183
52.400,-1.7168,1.2064,-1.6179
52.421,-1.7171,1.1986,-1.6174
52.442,-1.7175,1.1909,-1.6169
52.463,-1.7179,1.1832,-1.6165
52.484,-1.7183,1.1755,-1.6160
52.505,-1.7186,1.1683,-1.6156
52.526,-1.7189,1.1612,-1.6152
52.547,-1.7193,1.1541,-1.6148
52.568,-1.7196,1.1472,-1.6144
52.589,-1.7199,1.1406,-1.6140
52.610,-1.7202,1.1340,-1.6136
52.631,-1.7205,1.1273,-1.6132
52.652,-1.7208,1.1208,-1.6128
52.673,-1.7211,1.1143,-1.6125
52.694,-1.7214,1.1079,-1.6122
52.715,-1.7216,1.1015,-1.6118
52.736,-1.7219,1.0953,-1.6115
52.757,-1.7222,1.0891,-1.6112
52.778,-1.7224,1.0830,-1.6109
52.799,-1.7227,1.0768,-1.6106
52.820,-1.7230,1.0708,-1.6103
52.841,-1.7232,1.0650,-1.6101
52.862,-1.7234,1.0592,-1.6098
52.883,-1.7237,1.0534,-1.6096
52.904,-1.7239,1.0476,-1.6093
52.925,-1.7241,1.0420,-1.6091
52.946,-1.7244,1.0364,-1.6089
52.967,-1.7246,1.0308,-1.6087
52.988,-1.7248,1.0251,-1.6084
53.009,-1.7250,1.0195,-1.6082
53.030,-1.7252,1.0142,-1.6079
53.051,-1.7254,1.0090,-1.6076
53.072,-1.7256,1.0038,-1.6073
53.093,-1.7259,0.9986,-1.6069
53.114,-1.7261,0.9935,-1.6066
53.135,-1.7263,0.9883,-1.6063
53.156,-1.7264,0.9832,-1.6060
53.177,-1.7266,0.9781,-1.6057
53.198,-1.7268,0.9730,-1.6054
53.219,-1.7270,0.9681,-1.6050
53.240,-1.7272,0.9635,-1.6046
53.261,-1.7274,0.9588,-1.6042
53.282,-1.7275,0.9542,-1.6038
53.303,-1.7277,0.9495,-1.6034
53.324,-1.7279,0.9449,-1.6030
53.345,-1.7280,0.9403,-1.6027
53.366,-1.7282,0.9360,-1.6024
53.387,-1.7283,0.9316,-1.6021
53.408,-1.7285,0.9272,-1.6019
53.429,-1.7286,0.9228,-1.6016
53.450,-1.7288,0.9185,-1.6014
53.471,-1.7289,0.9142,-1.6013
53.492,-1.7291,0.9099,-1.6011
53.513,-1.7292,0.9056,-1.6010
53.534,-1.7293,0.9016,-1.6008
53.555,-1.7295,0.8975,-1.6006
53.576,-1.7296,0.8935,-1.6004
53.597,-1.7297,0.8895,-1.6003
53.618,-1.7298,0.8858,-1.6002
53.639,-1.7299,0.8820,-1.6001
53.660,-1.7301,0.8783,-1.6000
53.681,-1.7302,0.8746,-1.5999
53.702,-1.7303,0.8709,-1.5999
53.723,-1.7304,0.8672,-1.5998
53.744,-1.7305,0.8634,-1.5996
53.765,-1.7306,0.8596,-1.5995
53.786,-1.7307,0.8559,-1.5993
53.807,-1.7308,0.8523,-1.5992
53.828,-1.7310,0.8487,-1.5990
53.849,-1.7311,0.8451,-1.5988
53.870,-1.7312,0.8415,-1.5987
53.891,-1.7313,0.8379,-1.5982
53.912,-1.7315,0.8344,-1.5966
53.933,-1.7316,0.8310,-1.5951
53.954,-1.7318,0.8275,-1.5936
53.975,-1.7319,0.8240,-1.5921
53.996,-1.7321,0.8207,-1.5906
54.017,-1.7322,0.8173,-1.5892
54.038,-1.7323,0.8139,-1.5877
54.059,-1.7324,0.8105,-1.5863
54.080,-1.7325,0.8071,-1.5848
54.101,-1.7327,0.8038,-1.5834
54.122,-1.7328,0.8004,-1.5820
54.143,-1.7329,0.7972,-1.5806
54.164,-1.7330,0.7939,-1.5792
54.185,-1.7330,0.7906,-1.5778
54.206,-1.7332,0.7880,-1.5752
54.227,-1.7333,0.7854,-1.5725
54.248,-1.7334,0.7828,-1.5698
54.269,-1.7336,0.7802,-1.5672
54.290,-1.7337,0.7776,-1.5650
54.311,-1.7337,0.7749,-1.5637
54.332,-1.7337,0.7722,-1.5624
54.353,-1.7338,0.7694,-1.5611
54.374,-1.7338,0.7667,-1.5599
54.395,-1.7339,0.7641,-1.5574
54.416,-1.7341,0.7615,-1.5548
54.437,-1.7342,0.7589,-1.5521
54.458,-1.7343,0.7563,-1.5495
54.479,-1.7345,0.7537,-1.5468
54.500,-1.7345,0.7511,-1.5456
54.521,-1.7345,0.7487,-1.5445
54.542,-1.7344,0.7462,-1.5434
54.563,-1.7344,0.7437,-1.5423
54.584,-1.7344,0.7412,-1.5413
54.605,-1.7344,0.7388,-1.5403
54.626,-1.7343,0.7364,-1.5393
54.647,-1.7343,0.7340,-1.5384
54.668,-1.7343,0.7316,-1.5374
54.689,-1.7342,0.7293,-1.5365
54.710,-1.7342,0.7270,-1.5356
54.731,-1.7342,0.7248,-1.5347
54.752,-1.7341,0.7225,-1.5339
54.773,-1.7341,0.7203,-1.5327
54.794,-1.7341,0.7186,-1.5305
54.815,-1.7342,0.7168,-1.5282
54.836,-1.7342,0.7151,-1.5260
54.857,-1.7342,0.7134,-1.5237
54.878,-1.7342,0.7116,-1.5215
54.899,-1.7343,0.7100,-1.5193
54.920,-1.7343,0.7084,-1.5171
54.941,-1.7343,0.7068,-1.5149
54.962,-1.7343,0.7052,-1.5128
54.983,-1.7343,0.7036,-1.5105
55.004,-1.7343,0.7021,-1.5083
55.025,-1.7343,0.7006,-1.5060
55.046,-1.7343,0.6991,-1.5038
55.067,-1.7343,0.6976,-1.5015
55.088,-1.7343,0.6962,-1.4993
55.109,-1.7343,0.6948,-1.4972
55.130,-1.7343,0.6934,-1.4950
55.151,-1.7343,0.6920,-1.4928
55.172,-1.7343,0.6906,-1.4906
55.193,-1.7344,0.6893,-1.4884
55.214,-1.7345,0.6880,-1.4861
55.235,-1.7346,0.6867,-1.4839
55.256,-1.7346,0.6854,-1.4816
55.277,-1.7348,0.6841,-1.4794
55.298,-1.7350,0.6829,-1.4772
55.319,-1.7352,0.6817,-1.4750
55.340,-1.7354,0.6805,-1.4729
55.361,-1.7356,0.6793,-1.4707
55.382,-1.7359,0.6782,-1.4686
55.403,-1.7362,0.6771,-1.4665
55.424,-1.7365,0.6760,-1.4644
55.445,-1.7368,0.6749,-1.4623
55.466,-1.7370,0.6738,-1.4602
55.487,-1.7372,0.6728,-1.4573
55.508,-1.7372,0.6719,-1.4541
55.529,-1.7372,0.6709,-1.4510
55.550,-1.7373,0.6700,-1.4478
55.571,-1.7373,0.6690,-1.4446
55.592,-1.7373,0.6680,-1.4417
55.613,-1.7372,0.6670,-1.4399
55.634,-1.7372,0.6659,-1.4381
55.655,-1.7371,0.6648,-1.4363
55.676,-1.7371,0.6638,-1.4346
55.697,-1.7370,0.6629,-1.4329
55.718,-1.7370,0.6619,-1.4312
55.739,-1.7369,0.6610,-1.4295
55.760,-1.7369,0.6600,-1.4278
55.781,-1.7368,0.6591,-1.4260
55.802,-1.7368,0.6582,-1.4239
55.823,-1.7368,0.6574,-1.4218
55.844,-1.7367,0.6566,-1.4197
55.865,-1.7367,0.6557,-1.4175
55.886,-1.7368,0.6550,-1.4148
55.907,-1.7369,0.6542,-1.4121
55.928,-1.7370,0.6535,-1.4094
55.949,-1.7372,0.6527,-1.4067
55.970,-1.7373,0.6520,-1.4041
55.991,-1.7372,0.6511,-1.4025
56.012,-1.7371,0.6503,-1.4008
56.033,-1.7371,0.6494,-1.3992
56.054,-1.7370,0.6486,-1.3976
56.075,-1.7369,0.6478,-1.3959
56.096,-1.7369,0.6471,-1.3942
56.117,-1.7368,0.6464,-1.3925
56.138,-1.7368,0.6456,-1.3908
56.159,-1.7367,0.6449,-1.3892
56.180,-1.7366,0.6441,-1.3881
56.201,-1.7365,0.6432,-1.3870
56.222,-1.7364,0.6424,-1.3858
56.243,-1.7363,0.6416,-1.3847
56.264,-1.7362,0.6408,-1.3835
56.285,-1.7361,0.6401,-1.3822
56.306,-1.7361,0.6394,-1.3810
56.327,-1.7360,0.6387,-1.3798
56.348,-1.7359,0.6382,-1.3790
56.369,-1.7359,0.6382,-1.3790
56.390,-1.7359,0.6382,-1.3790
56.411,-1.7359,0.6382,-1.3790
56.432,-1.7359,0.6382,-1.3790
56.453,-1.7363,0.6381,-1.3703
56.474,-1.7373,0.6379,-1.3494
56.495,-1.7382,0.6377,-1.3287
56.516,-1.7391,0.6374,-1.3084
56.537,-1.7400,0.6371,-1.2879
56.558,-1.7410,0.6368,-1.2672
56.579,-1.7419,0.6365,-1.2465
56.600,-1.7428,0.6361,-1.2258
56.621,-1.7437,0.6358,-1.2052
56.642,-1.7445,0.6354,-1.1846
56.663,-1.7454,0.6350,-1.1640
56.684,-1.7463,0.6346,-1.1434
56.705,-1.7471,0.6342,-1.1227
56.726,-1.7480,0.6338,-1.1021
56.747,-1.7488,0.6333,-1.0815
56.768,-1.7497,0.6328,-1.0609
56.789,-1.7505,0.6323,-1.0403
56.810,-1.7513,0.6318,-1.0197
56.831,-1.7521,0.6313,-0.9991
56.852,-1.7529,0.6308,-0.9784
56.873,-1.7537,0.6302,-0.9578
56.894,-1.7544,0.6296,-0.9372
56.915,-1.7552,0.6290,-0.9166
56.936,-1.7559,0.6284,-0.8960
56.957,-1.7566,0.6278,-0.8760
56.978,-1.7573,0.6272,-0.8562
56.999,-1.7580,0.6266,-0.8366
57.020,-1.7586,0.6260,-0.8178
57.041,-1.7592,0.6254,-0.7989
57.062,-1.7598,0.6248,-0.7810
57.083,-1.7604,0.6242,-0.7631
57.104,-1.7609,0.6236,-0.7459
57.125,-1.7614,0.6230,-0.7294
57.146,-1.7619,0.6224,-0.7130
57.167,-1.7624,0.6219,-0.6972
57.188,-1.7628,0.6213,-0.6815
57.209,-1.7633,0.6207,-0.6666
57.230,-1.7637,0.6202,-0.6521
57.251,-1.7641,0.6197,-0.6378
57.272,-1.7644,0.6191,-0.6240
57.293,-1.7648,0.6186,-0.6102
57.314,-1.7651,0.6181,-0.5974
57.335,-1.7654,0.6176,-0.5846
57.356,-1.7657,0.6171,-0.5722
57.377,-1.7660,0.6166,-0.5599
57.398,-1.7663,0.6162,-0.5480
57.419,-1.7666,0.6157,-0.5366
57.440,-1.7668,0.6152,-0.5252
57.461,-1.7671,0.6148,-0.5143
57.482,-1.7673,0.6143,-0.5034
57.503,-1.7676,0.6139,-0.4930
57.524,-1.7678,0.6135,-0.4830
57.545,-1.7680,0.6131,-0.4730
57.566,-1.7682,0.6127,-0.4634
57.587,-1.7683,0.6123,-0.4539
57.608,-1.7685,0.6119,-0.4448
57.629,-1.7687,0.6115,-0.4359
57.650,-1.7689,0.6112,-0.4272
57.671,-1.7690,0.6108,-0.4188
57.692,-1.7692,0.6104,-0.4104
57.713,-1.7693,0.6101,-0.4025
57.734,-1.7694,0.6098,-0.3947
57.755,-1.7696,0.6094,-0.3872
57.776,-1.7697,0.6091,-0.3797
57.797,-1.7698,0.6088,-0.3724
57.818,-1.7699,0.6085,-0.3655
57.839,-1.7700,0.6082,-0.3586
57.860,-1.7701,0.6079,-0.3521
57.881,-1.7702,0.6076,-0.3455
57.902,-1.7703,0.6073,-0.3392
57.923,-1.7704,0.6071,-0.3332
57.944,-1.7705,0.6068,-0.3271
57.965,-1.7706,0.6065,-0.3214
57.986,-1.7706,0.6063,-0.3156
58.007,-1.7707,0.6060,-0.3102
58.028,-1.7708,0.6058,-0.3048
58.049,-1.7709,0.6056,-0.2996
58.070,-1.7709,0.6053,-0.2944
58.091,-1.7710,0.6051,-0.2892
58.112,-1.7711,0.6049,-0.2841
58.133,-1.7711,0.6047,-0.2789
58.154,-1.7712,0.6044,-0.2737
58.175,-1.7712,0.6042,-0.2686
58.196,-1.7713,0.6040,-0.2634
58.217,-1.7713,0.6037,-0.2582
58.238,-1.7714,0.6035,-0.2531
58.259,-1.7715,0.6033,-0.2479
58.280,-1.7715,0.6030,-0.2427
58.301,-1.7716,0.6028,-0.2384
58.322,-1.7716,0.6027,-0.2349
58.343,-1.7716,0.6025,-0.2314
58.364,-1.7717,0.6024,-0.2281
58.385,-1.7717,0.6022,-0.2248
58.406,-1.7717,0.6021,-0.2218
58.427,-1.7717,0.6019,-0.2187
58.448,-1.7718,0.6018,-0.2158
58.469,-1.7718,0.6017,-0.2129
58.490,-1.7718,0.6015,-0.2100
58.511,-1.7719,0.6014,-0.2074
58.532,-1.7719,0.6013,-0.2047
58.553,-1.7719,0.6012,-0.2022
58.574,-1.7719,0.6011,-0.1997
58.595,-1.7719,0.6009,-0.1972
58.616,-1.7720,0.6008,-0.1947
58.637,-1.7720,0.6007,-0.1923
58.658,-1.7720,0.6006,-0.1898
58.679,-1.7720,0.6005,-0.1873
58.700,-1.7720,0.6004,-0.1848
58.721,-1.7721,0.6003,-0.1823
58.742,-1.7721,0.6002,-0.1798
58.763,-1.7721,0.6000,-0.1774
58.784,-1.7721,0.5999,-0.1749
58.805,-1.7721,0.5998,-0.1724
58.826,-1.7721,0.5997,-0.1699
58.847,-1.7722,0.5996,-0.1674
58.868,-1.7722,0.5995,-0.1649
58.889,-1.7722,0.5994,-0.1624
58.910,-1.7722,0.5992,-0.1599
58.931,-1.7722,0.5991,-0.1574
58.952,-1.7722,0.5990,-0.1549
58.973,-1.7723,0.5989,-0.1525
58.994,-1.7723,0.5988,-0.1500
59.015,-1.7723,0.5987,-0.1475
59.036,-1.7723,0.5986,-0.1450
59.057,-1.7723,0.5984,-0.1425
59.078,-1.7723,0.5983,-0.1400
59.099,-1.7724,0.5982,-0.1375
59.120,-1.7724,0.5981,-0.1350
59.141,-1.7724,0.5980,-0.1325
59.162,-1.7724,0.5979,-0.1300
59.183,-1.7724,0.5977,-0.1275
59.204,-1.7724,0.5976,-0.1249
59.225,-1.7724,0.5975,-0.1224
59.246,-1.7724,0.5974,-0.1202
59.267,-1.7724,0.5974,-0.1201
59.288,-1.7724,0.5974,-0.1202
59.309,-1.7724,0.5974,-0.1202
59.330,-1.7724,0.5974,-0.1202
59.351,-1.7724,0.5974,-0.1202
59.372,-1.7724,0.5974,-0.1202
59.393,-1.7724,0.5974,-0.1202
59.414,-1.7724,0.5974,-0.1202
59.435,-1.7724,0.5974,-0.1202
59.456,-1.7724,0.5974,-0.1202
59.477,-1.7724,0.5974,-0.1202
59.498,-1.7724,0.5974,-0.1202
59.519,-1.7724,0.5974,-0.1202
59.540,-1.7724,0.5974,-0.1202
59.561,-1.7715,0.5973,-0.1199
59.582,-1.7694,0.5970,-0.1193
59.603,-1.7673,0.5967,-0.1187
59.624,-1.7653,0.5965,-0.1182
59.645,-1.7632,0.5962,-0.1176
59.666,-1.7611,0.5959,-0.1171
59.687,-1.7591,0.5956,-0.1165
59.708,-1.7569,0.5954,-0.1159
59.729,-1.7528,0.5948,-0.1147
59.750,-1.7487,0.5943,-0.1134
59.771,-1.7446,0.5938,-0.1122
59.792,-1.7404,0.5933,-0.1110
59.813,-1.7363,0.5927,-0.1097
59.834,-1.7304,0.5920,-0.1085
59.855,-1.7244,0.5913,-0.1072
59.876,-1.7185,0.5906,-0.1060
59.897,-1.7125,0.5899,-0.1047
59.918,-1.7065,0.5893,-0.1035
59.939,-1.7003,0.5886,-0.1022
59.960,-1.6941,0.5879,-0.1010
59.981,-1.6879,0.5872,-0.0997
60.002,-1.6803,0.5864,-0.0988
60.023,-1.6723,0.5856,-0.0980
60.044,-1.6643,0.5847,-0.0972
60.065,-1.6563,0.5839,-0.0964
60.086,-1.6483,0.5831,-0.0956
60.107,-1.6403,0.5823,-0.0948
60.128,-1.6323,0.5815,-0.0942
60.149,-1.6242,0.5807,-0.0935
60.170,-1.6162,0.5800,-0.0929
60.191,-1.6082,0.5792,-0.0924
60.212,-1.6001,0.5784,-0.0919
60.233,-1.5920,0.5777,-0.0915
60.254,-1.5839,0.5769,-0.0911
60.275,-1.5758,0.5761,-0.0907
60.296,-1.5678,0.5754,-0.0903
60.317,-1.5603,0.5747,-0.0898
60.338,-1.5527,0.5740,-0.0894
60.359,-1.5451,0.5733,-0.0890
60.380,-1.5376,0.5726,-0.0886
60.401,-1.5303,0.5719,-0.0882
60.422,-1.5231,0.5713,-0.0878
60.443,-1.5158,0.5706,-0.0874
60.464,-1.5086,0.5700,-0.0870
60.485,-1.5014,0.5693,-0.0867
60.506,-1.4944,0.5687,-0.0864
60.527,-1.4875,0.5681,-0.0862
60.548,-1.4807,0.5675,-0.0860
60.569,-1.4739,0.5669,-0.0858
60.590,-1.4673,0.5663,-0.0856
60.611,-1.4608,0.5658,-0.0855
60.632,-1.4544,0.5652,-0.0853
60.653,-1.4481,0.5647,-0.0852
60.674,-1.4418,0.5641,-0.0850
60.695,-1.4355,0.5636,-0.0849
60.716,-1.4294,0.5631,-0.0847
60.737,-1.4236,0.5626,-0.0845
60.758,-1.4178,0.5621,-0.0843
60.779,-1.4119,0.5615,-0.0840
60.800,-1.4061,0.5610,-0.0838
60.821,-1.4002,0.5605,-0.0836
60.842,-1.3945,0.5601,-0.0834
60.863,-1.3888,0.5596,-0.0833
60.884,-1.3830,0.5591,-0.0831
60.905,-1.3773,0.5586,-0.0829
60.926,-1.3717,0.5581,-0.0828
60.947,-1.3664,0.5577,-0.0826
60.968,-1.3611,0.5572,-0.0825
60.989,-1.3559,0.5568,-0.0824
61.010,-1.3506,0.5564,-0.0822
61.031,-1.3454,0.5559,-0.0821
61.052,-1.3404,0.5555,-0.0820
61.073,-1.3354,0.5551,-0.0820
61.094,-1.3303,0.5547,-0.0819
61.115,-1.3255,0.5543,-0.0817
61.136,-1.3207,0.5539,-0.0815
61.157,-1.3159,0.5535,-0.0814
61.178,-1.3112,0.5531,-0.0812
61.199,-1.3067,0.5527,-0.0811
61.220,-1.3022,0.5523,-0.0810
61.241,-1.2977,0.5520,-0.0809
61.262,-1.2933,0.5516,-0.0808
61.283,-1.2888,0.5512,-0.0807
61.304,-1.2845,0.5509,-0.0805
61.325,-1.2801,0.5505,-0.0803
61.346,-1.2758,0.5502,-0.0801
61.367,-1.2714,0.5498,-0.0799
61.388,-1.2670,0.5495,-0.0798
61.409,-1.2627,0.5491,-0.0796
61.430,-1.2583,0.5487,-0.0794
61.451,-1.2541,0.5484,-0.0792
61.472,-1.2501,0.5481,-0.0791
61.493,-1.2460,0.5477,-0.0790
61.514,-1.2421,0.5474,-0.0789
61.535,-1.2383,0.5471,-0.0788
61.556,-1.2345,0.5468,-0.0787
61.577,-1.2306,0.5465,-0.0786
61.598,-1.2268,0.5462,-0.0785
61.619,-1.2230,0.5459,-0.0784
61.640,-1.2192,0.5456,-0.0783
61.661,-1.2155,0.5453,-0.0783
61.682,-1.2118,0.5450,-0.0782
61.703,-1.2081,0.5447,-0.0782
61.724,-1.2044,0.5444,-0.0781
61.745,-1.2007,0.5441,-0.0779
61.766,-1.1970,0.5438,-0.0777
61.787,-1.1933,0.5435,-0.0775
61.808,-1.1897,0.5432,-0.0774
61.829,-1.1861,0.5430,-0.0773
61.850,-1.1825,0.5427,-0.0773
61.871,-1.1789,0.5424,-0.0772
61.892,-1.1753,0.5421,-0.0772
61.913,-1.1718,0.5418,-0.0771
61.934,-1.1685,0.5416,-0.0770
61.955,-1.1652,0.5413,-0.0768
61.976,-1.1620,0.5411,-0.0767
61.997,-1.1587,0.5408,-0.0765
62.018,-1.1554,0.5406,-0.0764
62.039,-1.1523,0.5403,-0.0763
62.060,-1.1491,0.5401,-0.0763
62.081,-1.1460,0.5398,-0.0762
62.102,-1.1430,0.5396,-0.0761
62.123,-1.1399,0.5394,-0.0760
62.144,-1.1369,0.5391,-0.0758
62.165,-1.1338,0.5389,-0.0757
62.186,-1.1308,0.5386,-0.0756
62.207,-1.1278,0.5384,-0.0754
62.228,-1.1248,0.5382,-0.0753
62.249,-1.1219,0.5380,-0.0753
62.270,-1.1189,0.5377,-0.0752
62.291,-1.1160,0.5375,-0.0752
62.312,-1.1132,0.5373,-0.0751
62.333,-1.1105,0.5371,-0.0751
62.354,-1.1079,0.5369,-0.0751
62.375,-1.1053,0.5367,-0.0751
62.396,-1.1028,0.5365,-0.0751
62.417,-1.1002,0.5363,-0.0751
62.438,-1.0977,0.5361,-0.0751
62.459,-1.0951,0.5359,-0.0751
62.480,-1.0926,0.5357,-0.0751
62.501,-1.0901,0.5356,-0.0751
62.522,-1.0877,0.5354,-0.0751
62.543,-1.0852,0.5352,-0.0752
62.564,-1.0828,0.5350,-0.0752
62.585,-1.0804,0.5348,-0.0751
62.606,-1.0781,0.5347,-0.0751
62.627,-1.0758,0.5345,-0.0752
62.648,-1.0734,0.5343,-0.0752
62.669,-1.0711,0.5342,-0.0752
62.690,-1.0689,0.5340,-0.0752
62.711,-1.0666,0.5338,-0.0752
62.732,-1.0644,0.5337,-0.0752
62.753,-1.0622,0.5335,-0.0752
62.774,-1.0600,0.5333,-0.0752
62.795,-1.0579,0.5332,-0.0751
62.816,-1.0558,0.5330,-0.0750
62.837,-1.0536,0.5329,-0.0750
62.858,-1.0516,0.5327,-0.0749
62.879,-1.0495,0.5326,-0.0749
62.900,-1.0475,0.5324,-0.0749
62.921,-1.0455,0.5323,-0.0749
62.942,-1.0435,0.5321,-0.0749
62.963,-1.0415,0.5320,-0.0749
62.984,-1.0396,0.5318,-0.0749
63.005,-1.0377,0.5317,-0.0749
63.026,-1.0358,0.5316,-0.0749
63.047,-1.0339,0.5314,-0.0749
63.068,-1.0321,0.5313,-0.0749
63.089,-1.0303,0.5312,-0.0749
63.110,-1.0285,0.5310,-0.0749
63.131,-1.0267,0.5309,-0.0749
63.152,-1.0250,0.5308,-0.0749
63.173,-1.0232,0.5306,-0.0749
63.194,-1.0215,0.5305,-0.0749
63.215,-1.0198,0.5304,-0.0749
63.236,-1.0181,0.5303,-0.0749
63.257,-1.0165,0.5302,-0.0749
63.278,-1.0148,0.5300,-0.0749
63.299,-1.0131,0.5299,-0.0749
63.320,-1.0116,0.5298,-0.0749
63.341,-1.0100,0.5297,-0.0749
63.362,-1.0085,0.5296,-0.0749
63.383,-1.0070,0.5295,-0.0749
63.404,-1.0056,0.5294,-0.0749
63.425,-1.0041,0.5293,-0.0749
63.446,-1.0026,0.5292,-0.0749
63.467,-1.0012,0.5291,-0.0749
63.488,-0.9998,0.5290,-0.0749
63.509,-0.9985,0.5289,-0.0749
63.530,-0.9971,0.5288,-0.0749
63.551,-0.9958,0.5287,-0.0749
63.572,-0.9945,0.5287,-0.0749
63.593,-0.9933,0.5286,-0.0748
63.614,-0.9920,0.5285,-0.0748
63.635,-0.9908,0.5284,-0.0748
63.656,-0.9896,0.5283,-0.0748
63.677,-0.9883,0.5282,-0.0748
63.698,-0.9871,0.5282,-0.0748
63.719,-0.9859,0.5281,-0.0748
63.740,-0.9848,0.5280,-0.0748
63.761,-0.9837,0.5279,-0.0748
63.782,-0.9826,0.5278,-0.0742
63.803,-0.9816,0.5277,-0.0731
63.824,-0.9806,0.5276,-0.0721
63.845,-0.9796,0.5275,-0.0710
63.866,-0.9786,0.5274,-0.0700
63.887,-0.9776,0.5272,-0.0686
63.908,-0.9767,0.5271,-0.0670
63.929,-0.9758,0.5270,-0.0654
63.950,-0.9750,0.5269,-0.0639
63.971,-0.9750,0.5269,-0.0639
63.992,-0.9750,0.5269,-0.0639
64.013,-0.9750,0.5269,-0.0639
64.034,-0.9750,0.5269,-0.0639
64.055,-0.9750,0.5268,-0.0636
64.076,-0.9750,0.5267,-0.0611
64.097,-0.9750,0.5266,-0.0586
64.118,-0.9750,0.5265,-0.0561
64.139,-0.9750,0.5264,-0.0536
64.160,-0.9750,0.5263,-0.0511
64.181,-0.9750,0.5262,-0.0487
64.202,-0.9750,0.5260,-0.0462
64.223,-0.9750,0.5259,-0.0437
